"player","id"
"sidney-rice","10488"
"antonio-richardson","17088"
"cyril-richardson","16825"
"daryl-richardson","15111"
"paul-richardson","16781"
"rico-richardson","16273"
"sean-richardson","15454"
"shaquille-richardson","16925"
"sheldon-richardson","15811"
"trent-richardson","14884"
"weston-richburg","16746"
"theo-riddick","15994"
"stevan-ridley","14028"
"perry-riley","13443"
"chad-rinehart","11330"
"mychal-rivera","15923"
"gerald-rivers","16105"
"keith-rivers","11243"
"philip-rivers","5529"
"nick-roach","10856"
"cordell-roberson","16343"
"marcus-roberson","17241"
"andre-roberts","13226"
"d.j.-roberts","17466"
"seth-roberts","17402"
"craig-robertson","14860"
"tracy-robertson","15615"
"travian-robertson","15012"
"nickell-robey","16217"
"adrian-robinson","15224"
"adrien-robinson","14905"
"aldrick-robinson","14164"
"allen-robinson","16799"
"denard-robinson","15951"
"gerell-robinson","15214"
"greg-robinson","7439"
"josh-robinson","14948"
"keenan-robinson","15017"
"khiry-robinson","16530"
"luther-robinson","17411"
"michael-robinson","9686"
"patrick-robinson","13238"
"ryan-robinson","16531"
"trenton-robinson","15049"
"trevor-robinson","15365"
"zac-robinson","13444"
"brian-robiskie","12592"
"brian-robison","10546"
"bradley-roby","16719"
"courtney-roby","8482"
"aaron-rodgers","8439"
"jacquizz-rodgers","14193"
"jordan-rodgers","16158"
"richard-rodgers","16786"
"dominique-rodgers-cromartie","11250"
"evan-rodriguez","15000"
"ben-roethlisberger","5536"
"carlos-rogers","8424"
"da'rick-rogers","16159"
"jake-rogers","14565"
"justin-rogers","14071"
"craig-roh","16439"
"antrel-rolle","8423"
"jumal-rolle","16219"
"tony-romo","5209"
"tavon-rooks","16955"
"michael-roos","8455"
"dante-rosario","10598"
"lowell-rose","16362"
"aaron-ross","10464"
"brandian-ross","14697"
"jeremy-ross","14500"
"rashad-ross","16566"
"kenny-rowe","14439"
"shaq-rowell","17398"
"eddie-royal","11276"
"evan-royster","14105"
"ahtyba-rubin","11424"
"frostee-rucker","9677"
"kyle-rudolph","14054"
"donte-rumph","17242"
"anderson-russell","13721"
"kevin-rutland","14303"
"jon-ryan","10238"
"logan-ryan","15861"
"matt-ryan","11237"
"demeco-ryans","9619"
"etienne-sabino","16492"
"jimmy-saddler-mcqueen","13519"
"rodger-saffold","13294"
"greg-salas","14106"
"abasi-salimu","17243"
"michael-sam","16829"
"jabin-sambrano","15378"
"lanear-sampson","16287"
"josh-samuda","15317"
"garrison-sanborn","13078"
"mark-sanchez","12482"
"ace-sanders","16022"
"emmanuel-sanders","13295"
"jamarca-sanford","12721"
"bishop-sankey","16794"
"cairo-santos","17427"
"mohamed-sanu","14922"
"dane-sanzenbacher","14304"
"dontavis-sapp","17328"
"ricky-sapp","13447"
"jalen-saunders","16928"
"weslye-saunders","14306"
"tom-savage","16943"
"damik-scafe","14348"
"orlando-scandrick","11366"
"j.k.-schaffer","15381"
"matt-schaub","5615"
"jason-schepler","16576"
"stephen-schilling","14084"
"adam-schiltz","16637"
"caleb-schlauderaff","14069"
"colton-schmidt","16623"
"michael-schofield","16741"
"o'brien-schofield","13449"
"ryan-schraeder","16222"
"jacob-schum","15774"
"brice-schwab","16275"
"geoff-schwartz","11475"
"mitchell-schwartz","14951"
"brian-schwenke","15978"
"kona-schwenke","17422"
"mike-scifres","4607"
"alvin-scioneaux","17035"
"josh-scobee","5662"
"chris-scott","13451"
"matt-scott","16161"
"trevor-scott","11403"
"tyler-scott","17089"
"greg-scruggs","15120"
"sammy-seamster","17244"
"da'norris-searcy","14143"
"lache-seastrunk","16885"
"kyle-sebetic","17471"
"austin-seferian-jenkins","16795"
"mohammed-seisay","17245"
"george-selvie","13452"
"andrew-sendejo","13939"
"lyle-sendlein","11075"
"jordan-senn","11588"
"coty-sensabaugh","14998"
"brandon-sermons","17246"
"ryan-seymour","15898"
"quinn-sharp","16320"
"darryl-sharpton","13453"
"tyler-shatley","17037"
"matt-shaughnessy","12440"
"connor-shaw","17247"
"jarrod-shaw","14738"
"kenny-shaw","17248"
"ryan-shazier","16727"
"deshawn-shead","15419"
"jabaal-sheard","14036"
"kory-sheets","12521"
"derrick-shelby","15278"
"prince-shembo","16881"
"russell-shepard","16227"
"bryan-shepherd","17355"
"gerrard-sheppard","16413"
"kelvin-sheppard","13995"
"marcus-sherels","13843"
"anthony-sherman","14135"
"jamaine-sherman","17249"
"richard-sherman","14086"
"derek-sherrod","13972"
"sam-shields","13769"
"a.q.-shipley","12726"
"kawann-short","15862"
"cecil-shorts","14184"
"mickey-shuler","13456"
"amini-silatolu","14981"
"sealver-siliga","14441"
"will-simmons","17039"
"matt-simms","15407"
"john-simon","16010"
"tharold-simon","16021"
"scott-simonson","17391"
"jerome-simpson","11280"
"charles-sims","16749"
"david-sims","14609"
"dion-sims","15974"
"ernie-sims","9595"
"eugene-sims","13457"
"pat-sims","11311"
"rob-sims","9714"
"jeremiah-sirles","17040"
"josh-sitton","11382"
"deontae-skinner","17250"
"shayne-skov","17251"
"buster-skrine","14139"
"dan-skuta","12932"
"matthew-slater","11387"
"jamoris-slaughter","15938"
"nathan-slaughter","17403"
"matt-slauson","12728"
"darius-slay","15863"
"kiero-small","16939"
"yawin-smallwood","16896"
"brad-smelley","15055"
"aldon-smith","13988"
"alex-smith","8485"
"alex-smith","8416"
"andre-smith","12622"
"andre-smith","14308"
"antone-smith","13158"
"antonio-smith","5660"
"brad-smith","9689"
"brandon-smith","14732"
"chris-smith","16917"
"d'anthony-smith","13296"
"d.j.-smith","14170"
"daryl-smith","5564"
"devin-smith","16481"
"garrison-smith","17253"
"geno-smith","15864"
"hakeem-smith","17254"
"harrison-smith","14945"
"jacques-smith","17255"
"jacquies-smith","15356"
"jared-smith","15902"
"jerome-smith","17256"
"jimmy-smith","13963"
"justin-smith","2552"
"keith-smith","17315"
"kevin-smith","17257"
"lee-smith","14215"
"malcolm-smith","14214"
"marcus-smith","16712"
"michael-smith","15127"
"orwin-smith","16675"
"quanterus-smith","15997"
"rodney-smith","16373"
"ryan-smith","17324"
"sean-smith","12430"
"shelley-smith","13460"
"steve-smith","2622"
"telvin-smith","16891"
"torrey-smith","14032"
"tyron-smith","13978"
"will-smith","5543"
"will-smith","16951"
"willie-smith","14447"
"willie-snead","17258"
"chris-snee","5559"
"jason-snelling","10687"
"david-snow","15424"
"adam-snyder","8508"
"jake-snyder","17090"
"vic-so'oto","14616"
"nate-solder","13964"
"paul-soliai","10552"
"scott-solomon","15028"
"brad-sorensen","16015"
"daniel-sorensen","17259"
"dezmen-southward","16747"
"bradley-sowell","15284"
"ryan-spadola","16230"
"matt-spaeth","10521"
"carey-spear","17041"
"akeem-spence","15958"
"sean-spence","14972"
"anthony-spencer","10470"
"chris-spencer","8441"
"diontae-spencer","17463"
"brandon-spikes","13298"
"c.j.-spiller","13203"
"c.j.-spillman","12903"
"austin-spitler","13461"
"darren-sproles","8544"
"marquis-spruill","16905"
"micheal-spurlock","10327"
"damion-square","16231"
"zac-stacy","15996"
"daimion-stafford","16030"
"matthew-stafford","12483"
"joe-staley","10472"
"julian-stanford","15373"
"r.j.-stanford","13463"
"matt-stankiewitch","16368"
"drew-stanton","10487"
"jordan-stanton","17313"
"ricky-stanzi","14080"
"justin-staples","16328"
"james-starks","13214"
"randy-starks","5596"
"jawanza-starling","16498"
"tyler-starr","16856"
"jimmy-staten","16822"
"anthony-steen","17260"
"robert-steeples","16292"
"craig-steltz","11356"
"shamar-stephen","16866"
"nick-stephens","15269"
"reggie-stephens","13464"
"donald-stephenson","14956"
"aslam-sterling","17042"
"craig-stevens","11319"
"tevita-stevens","16326"
"phillip-steward","16466"
"darian-stewart","13645"
"jeremy-stewart","15572"
"jonathan-stewart","11247"
"jonathan-stewart","16336"
"devon-still","14963"
"kenny-stills","16016"
"byron-stingily","14187"
"ed-stinson","16840"
"luke-stocker","14099"
"brandon-stokley","1858"
"james-stone","17262"
"jake-stoneburner","16493"
"bryan-stork","16826"
"rod-streater","15391"
"devin-street","16815"
"tommy-streeter","15063"
"zach-strief","9796"
"derrick-strozier","17413"
"darrell-stuckey","13465"
"andy-studebaker","11437"
"nate-stupar","15040"
"caleb-sturgis","15918"
"xavier-su'a-filo","16801"
"ryan-succop","12731"
"zach-sudfeld","16418"
"terrell-suggs","4468"
"ndamukong-suh","13234"
"shaun-suisham","9361"
"jordan-sullen","17043"
"john-sullivan","11421"
"chris-summers","15524"
"frank-summers","12733"
"nick-sundberg","12904"
"vinnie-sunseri","16938"
"phillip-supernaw","15257"
"darryl-surgent","17263"
"chaz-sutton","17264"
"will-sutton","16738"
"will-svitek","8601"
"mycal-swaim","17265"
"daxton-swanson","16304"
"travis-swanson","16752"
"d.j.-swearinger","15865"
"rod-sweeting","16164"
"j.r.-sweezy","15025"
"erik-swoope","17091"
"stevenson-sylvester","13466"
"andrew-szczerba","15331"
"alameda-ta'amu","15101"
"will-ta'ufo'ou","12850"
"lorenzo-taliaferro","16950"
"aqib-talib","11254"
"julian-talley","15518"
"ronald-talley","13018"
"jacob-tamme","11373"
"keith-tandy","15001"
"ryan-tannehill","14876"
"andy-tanner","13872"
"alex-tanney","15693"
"darryl-tapp","9649"
"jeff-tarpinian","14506"
"ben-tate","13210"
"brandon-tate","12597"
"golden-tate","13217"
"giorgio-tavecchio","15245"
"brandon-taylor","14350"
"bruce-taylor","16282"
"cooper-taylor","15895"
"curtis-taylor","12734"
"devin-taylor","15916"
"ike-taylor","4583"
"jamar-taylor","15866"
"kerry-taylor","14561"
"lane-taylor","16549"
"mike-taylor","16676"
"phillip-taylor","13968"
"ryan-taylor","14213"
"stepfan-taylor","15981"
"tyrod-taylor","14163"
"manti-te'o","15867"
"chase-tenpenny","17044"
"steven-terrell","16450"
"adam-thielen","16460"
"damien-thigpen","17472"
"marcus-thigpen","12524"
"tyler-thigpen","10660"
"brandon-thomas","16739"
"cam-thomas","13470"
"chase-thomas","16165"
"dallas-thomas","15868"
"daniel-thomas","14056"
"de'anthony-thomas","16945"
"demaryius-thomas","13216"
"donald-thomas","11429"
"earl-thomas","13251"
"eric-thomas","17092"
"j.t.-thomas","14216"
"jemea-thomas","16817"
"joe-thomas","17266"
"joe-thomas","10448"
"josh-thomas","14162"
"julius-thomas","14204"
"lamaar-thomas","16113"
"logan-thomas","16813"
"michael-thomas","15231"
"mike-thomas","12598"
"phillip-thomas","15886"
"pierre-thomas","10713"
"robert-thomas","3559"
"shamarko-thomas","15992"
"kenbrell-thompkins","16381"
"brandon-thompson","14965"
"chris-thompson","15966"
"deonte-thompson","15503"
"everrette-thompson","15728"
"ian-thompson","17454"
"jordan-thompson","16705"
"juwan-thompson","17045"
"peyton-thompson","15156"
"taylor-thompson","15067"
"tramaine-thompson","17268"
"zach-thompson","17093"
"cedric-thornton","14310"
"hugh-thornton","15869"
"khyri-thornton","16756"
"neiko-thorpe","15535"
"walter-thurmond","13473"
"d.j.-tialavea","17269"
"andrew-tiller","15098"
"charles-tillman","4493"
"lawrence-timmons","10459"
"carson-tinker","16359"
"zurlon-tipton","17094"
"ricky-tjong-a-tjoe","17046"
"matt-tobin","16235"
"jordan-todman","14186"
"levine-toilolo","15980"
"mike-tolbert","11658"
"greg-toler","12738"
"terrence-toliver","14571"
"scott-tolzien","14353"
"korey-toomer","15112"
"nick-toon","14921"
"fitzgerald-toussaint","17465"
"adrian-tracy","13475"
"justin-trattou","14673"
"brynden-trawick","16419"
"jc-tretter","16001"
"danny-trevathan","15074"
"marcus-trice","17432"
"jordie-tripp","16862"
"torell-troup","13301"
"johnnie-troutman","15027"
"desmond-trufant","15812"
"isaiah-trufant","13947"
"jason-trusnik","10927"
"justin-tuck","8488"
"justin-tucker","15683"
"matthew-tucker","16236"
"jeff-tuel","16237"
"justin-tuggle","16114"
"l.t.-tuipulotu","17455"
"stephon-tuitt","16798"
"will-tukuafu","13913"
"stephen-tulloch","9702"
"christian-tupou","16537"
"robert-turbin","14894"
"billy-turner","16759"
"trai-turner","16789"
"brian-tyms","15252"
"deangelo-tyson","15059"
"george-uko","17270"
"osi-umenyiora","4514"
"colton-underwood","17047"
"tiquan-underwood","12600"
"j.j.-unga","16420"
"max-unger","12624"
"mitch-unrein","13860"
"courtney-upshaw","14970"
"brent-urban","16831"
"kraig-urbik","12742"
"john-urschel","16868"
"chidera-uzo-diribe","17271"
"kenny-vaccaro","15813"
"mitchell-van-dyk","16935"
"david-van-dyke","17272"
"demarcus-van-dyke","14022"
"wilson-van-hooser","17461"
"kyle-van-noy","16772"
"greg-van-roten","15718"
"brett-van-sloten","17273"
"julian-vandervelde","14127"
"louis-vasquez","12744"
"dustin-vaughan","17337"
"josh-vaughan","13938"
"cassius-vaughn","13797"
"chase-vaughn","17438"
"rahsaan-vaughn","16664"
"jared-veldheer","13302"
"matt-veldman","15318"
"joe-vellano","16421"
"justin-veltung","16607"
"raymond-ventrone","9381"
"ross-ventrone","13658"
"brock-vereen","16906"
"shane-vereen","14017"
"alterraun-verner","13478"
"conner-vernon","16248"
"olivier-vernon","14982"
"jason-verrett","16726"
"michael-vick","2549"
"kevin-vickerson","8630"
"josh-victorian","14556"
"alejandro-villanueva","16706"
"adam-vinatieri","1097"
"lawrence-virgil","17274"
"sebastian-vollmer","12626"
"jeremy-vujnovich","16686"
"laadrian-waddle","16333"
"trevin-wade","15016"
"bobby-wagner","14979"
"ricky-wagner","15900"
"cameron-wake","12417"
"erik-walden","11401"
"casey-walker","16441"
"delanie-walker","9761"
"derel-walker","17275"
"josh-walker","17095"
"reggie-walker","12905"
"tyrunn-walker","15460"
"vance-walker","12448"
"cody-wallace","11341"
"davonte-wallace","17276"
"martin-wallace","16329"
"mike-wallace","12601"
"darrin-walls","14510"
"blair-walsh","15058"
"anthony-walters","14315"
"bryan-walters","13662"
"j.d.-walton","13303"
"eric-ward","17277"
"jimmie-ward","16717"
"t.j.-ward","13304"
"demarcus-ware","8426"
"spencer-ware","16020"
"larry-warford","15870"
"chance-warmack","15814"
"julius-warmsley","17428"
"greg-warren","9306"
"jeremiah-warren","15463"
"pierre-warren","17278"
"brandon-washington","15094"
"corey-washington","17279"
"cornelius-washington","15914"
"daryl-washington","13305"
"l'damian-washington","17307"
"leon-washington","9703"
"nate-washington","9307"
"todd-washington","17280"
"tony-washington","17048"
"eric-waters","17049"
"earl-watford","15901"
"jaylen-watkins","16919"
"rokevious-watkins","15097"
"sammy-watkins","16725"
"asa-watson","17281"
"benjamin-watson","5557"
"dekoda-watson","13482"
"jansen-watson","17408"
"menelik-watson","15871"
"chris-watt","16754"
"j.j.-watt","13979"
"brandon-watts","16818"
"craig-watts","17457"
"trey-watts","17282"
"colby-way","17353"
"tress-way","16166"
"reggie-wayne","2578"
"steve-weatherford","10127"
"sean-weatherspoon","13243"
"jason-weaver","16283"
"ross-weaver","13666"
"b.w.-webb","15939"
"j'marcus-webb","13483"
"joe-webb","13484"
"lardarius-webb","12747"
"martell-webb","14316"
"r.j.-webb","16540"
"kayvon-webster","15872"
"larry-webster","16869"
"eric-weddle","10481"
"scott-wedige","15504"
"brandon-weeden","14878"
"jon-weeks","13729"
"darrion-weems","15332"
"eric-weems","10770"
"thomas-welch","13485"
"wes-welker","5941"
"josh-wells","17283"
"scott-wells","5776"
"ryan-wendell","11786"
"keith-wenning","16915"
"austin-wentworth","17096"
"bjoern-werner","15815"
"charcandrick-west","17284"
"terrance-west","16783"
"ethan-westbrooks","17285"
"lavelle-westbrooks","16936"
"john-wetzel","16247"
"griff-whalen","15360"
"ryan-whalen","14131"
"chris-whaley","17302"
"markus-wheaton","15873"
"jared-wheeler","17367"
"philip-wheeler","11327"
"guy-whimper","9715"
"cam-white","16704"
"chris-white","14201"
"cody-white","15609"
"corey-white","15086"
"james-white","16913"
"melvin-white","16443"
"myles-white","16569"
"roddy-white","8442"
"ryan-white","17286"
"tahir-whitehead","15070"
"charlie-whitehurst","9667"
"marcus-whitfield","17287"
"eddie-whitley","15357"
"nikita-whitlock","17288"
"donte-whitner","9594"
"fozzy-whittaker","15755"
"andrew-whitworth","9641"
"kenny-wiggins","14460"
"reese-wiggins","17459"
"kyle-wilber","15038"
"j.j.-wilcox","15874"
"james-wilder-jr.","17289"
"vince-wilfork","5546"
"michael-wilhoite","14859"
"muhammad-wilkerson","13985"
"jonathan-willard","16545"
"aaron-williams","14045"
"andre-williams","16889"
"brandon-williams","16313"
"brandon-williams","15875"
"brennan-williams","15876"
"cary-williams","11463"
"chris-williams","12934"
"chris-williams","11248"
"d.j.-williams","14158"
"d.j.-williams","5542"
"damian-williams","13219"
"damien-williams","17359"
"dan-williams","13235"
"deangelo-williams","9613"
"dominique-williams","17097"
"duke-williams","15884"
"fred-williams","16683"
"garry-williams","12906"
"ian-williams","14461"
"isaiah-williams","13117"
"jacquian-williams","14199"
"jason-williams","12749"
"jerodis-williams","16167"
"jesse-williams","16029"
"k'waun-williams","17444"
"karl-williams","17376"
"kerwynn-williams","16024"
"kevin-williams","4467"
"kyle-williams","9720"
"kyle-williams","13488"
"laquan-williams","14537"
"marcus-williams","17360"
"mario-williams","9587"
"michael-williams","15910"
"mike-williams","13489"
"nathan-williams","16357"
"nick-williams","15882"
"nick-williams","16345"
"ryan-williams","14051"
"shawn-williams","15877"
"stephen-williams","13490"
"steve-williams","15883"
"sylvester-williams","15816"
"teddy-williams","13922"
"terrance-williams","15878"
"tourek-williams","16000"
"tramon-williams","5432"
"trent-williams","13241"
"trevardo-williams","15953"
"vince-williams","15934"
"avery-williamson","16920"
"mike-willie","15652"
"patrick-willis","10455"
"luke-willson","16121"
"adrian-wilson","2612"
"albert-wilson","17051"
"andrew-wilson","17291"
"c.j.-wilson","13491"
"c.j.-wilson","16168"
"cody-wilson","16423"
"david-wilson","14887"
"george-wilson","9267"
"greg-wilson","16679"
"jimmy-wilson","14059"
"josh-wilson","10499"
"kion-wilson","13670"
"kyle-wilson","13237"
"lawrence-wilson","14081"
"marquess-wilson","16023"
"martez-wilson","14039"
"ridge-wilson","16284"
"russell-wilson","14881"
"tavarius-wilson","17292"
"tavon-wilson","14977"
"tyler-wilson","15941"
"kamerion-wimbley","9599"
"joe-windsor","17321"
"mike-windt","13777"
"brad-wing","16241"
"ronnie-wingo","16242"
"billy-winn","15021"
"george-winn","16488"
"brian-winters","15879"
"stefen-wisniewski","169"
"jason-witten","4527"
"bryan-witzmann","17377"
"derek-wolfe","14964"
"earl-wolff","15917"
"cierre-wood","16496"
"eric-wood","12627"
"darren-woodard","16122"
"danny-woodhead","11788"
"lamarr-woodley","10490"
"al-woods","13493"
"robert-woods","15880"
"charles-woodson","1442"
"wesley-woodyard","11609"
"khalid-wooten","15942"
"rantavious-wooten","17293"
"corey-wootton","13494"
"jason-worilds","13306"
"paul-worrilow","16243"
"doug-worthington","13495"
"jerel-worthy","14967"
"brian-wozniak","17294"
"blidi-wreh-wilson","15881"
"demetrius-wright","17347"
"james-wright","16922"
"jarius-wright","14918"
"k.j.-wright","14140"
"kendall-wright","14909"
"major-wright","13307"
"shareece-wright","14010"
"timothy-wright","16285"
"winston-wright","17442"
"devon-wylie","14923"
"jarius-wynn","12752"
"kerry-wynn","17296"
"marshal-yanda","10530"
"david-yankey","16934"
"t.j.-yates","14114"
"will-yeatman","14513"
"john-youboty","16124"
"chad-young","17098"
"chris-young","17400"
"darrel-young","13097"
"joe-young","14415"
"lou-young","17052"
"sam-young","13496"
"usama-young","10510"
"willie-young","13497"
"christian-yount","14465"
"dave-zastudil","3640"
"kevin-zeitler","14931"
"mike-zimmer","16169"
"ty-zimmerman","17298"
"frank-zombo","13779"
"michael-zordich","16444"
"greg-zuerlein","14993"
"jordan-zumwalt","16874"
"markus-zusevics","15462"
"jeremy-zuttah","11317"
