"player","position","game_num","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","all_td","scoring","sacks","tackles_solo","tackles_assists","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","two_pt_md","gs","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","xpm","xpa","xp_perc","fgm","fga","fg_perc","punt","punt_yds","punt_yds_per_punt","punt_blocked","safety_md","def_int","def_int_yds","def_int_td","year"
"Ronnie Brown","RB","4","11","27","2.45","0","4","4","29","7.25","0","100.0%","7.25","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","5","19","73","3.84","0","1","1","2","2.00","0","100.0%","2.00","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","6","9","14","1.56","0","4","2","20","10.00","0","50.0%","5.00","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","7","16","61","3.81","0","2","1","7","7.00","0","50.0%","3.50","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","8","9","59","6.56","1","6","5","40","8.00","0","83.3%","6.67","1","6","0.0","1","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","9","12","11","0.92","1","2","0","0",NA,"0","0.0%","0.00","1","6","0.0","0","1","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","10","3","10","3.33","0","3","3","19","6.33","0","100.0%","6.33","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","11","24","85","3.54","0","0","0","0",NA,"0","0.0%",NA,"0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","12","16","50","3.13","0","2","2","27","13.50","0","100.0%","13.50","0","0","0.0","1","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","13","16","55","3.44","0","2","0","0",NA,"0","0.0%","0.00","0","0","0.0","1","0","0","1","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","14","10","39","3.90","1","1","1","3","3.00","0","100.0%","3.00","1","6","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","15","12","37","3.08","1","6","6","34","5.67","0","100.0%","5.67","1","6","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB","16","6","14","2.33","0","4","3","39","13.00","0","75.0%","9.75","0","0","0.0","0","0","0","0",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Ronnie Brown","RB",NA,"200","734","3.67","5","43","33","242","7.33","0","76.7%","5.63","5","30","0.0","3","1","0","2","0.00","0","0","0","39.6","0","0","0.00","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Mark Brunell","QB","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","100.00","7","0","0","95.8","0","0","7.00","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Mark Brunell","QB","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","12","50.00","110","2","1","86.8","1","7","9.17","8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Mark Brunell","QB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","13","53.85","117","2","1","92.0","1","7","9.00","8.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","1","0","0",NA,"0","13","8","56","7.00","0","61.5%","4.31","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","11","11.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","2","0","0",NA,"0","2","2","52","26.00","0","100.0%","26.00","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","66","22.00","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","3","0","0",NA,"0","6","4","50","12.50","0","66.7%","8.33","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","12","12.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","4","0","0",NA,"0","6","3","22","7.33","0","50.0%","3.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","3","1","0.33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","5","0","0",NA,"0","2","1","31","31.00","1","50.0%","15.50","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","2","3","1.50","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","6","0","0",NA,"0","7","4","54","13.50","2","57.1%","7.71","3","18","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","25","12.50","0","1","93","93.00","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","7","0","0",NA,"0","9","7","84","12.00","0","77.8%","9.33","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","12","12.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","8","0","0",NA,"0","10","9","86","9.56","1","90.0%","8.60","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","2","4","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","9","0","0",NA,"0","5","3","104","34.67","1","60.0%","20.80","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","86","21.50","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","10","0","0",NA,"0","4","3","8","2.67","1","75.0%","2.00","1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","15","15.00","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","11","1","0","0.00","0","6","0","0",NA,"0","0.0%","0.00","0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","60","30.00","0","1","13","13.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
"Dez Bryant","WR","12","0","0",NA,"0","3","1","14","14.00","0","33.3%","4.67","0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","107","35.67","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010
