"player","position","game_num","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","sacks","tackles_solo","tackles_assists","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","punt","punt_yds","punt_yds_per_punt","punt_blocked","def_int","def_int_yds","def_int_td","year"
"DeShaun Foster","RB","1","4","11","2.75","0","1","1","12","12.00","0","100.0%","12.00",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","3","2","1","0.50","0","1","0","0",NA,"0","0.0%","0.00",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","4","1","9","9.00","0","1","1","2","2.00","0","100.0%","2.00",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","6","3","4","1.33","0","0","0","0",NA,"0","0.0%",NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","8","1","1","1.00","0","0","0","0",NA,"0","0.0%",NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","10","10","17","1.70","0","2","2","40","20.00","0","100.0%","20.00",NA,"0","0","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","11","0","0",NA,"0","1","1","9","9.00","1","100.0%","9.00",NA,"1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","13","16","35","2.19","0","1","1","8","8.00","0","100.0%","8.00",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","14","18","76","4.22","0","7","5","25","5.00","0","71.4%","3.57",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","15","12","36","3.00","0","3","2","17","8.50","0","66.7%","5.67",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB","16","9","44","4.89","1","3","3","20","6.67","0","100.0%","6.67",NA,"1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"DeShaun Foster","RB",NA,"76","234","3.08","1","20","16","133","8.31","1","80.0%","6.65",NA,"2","12","0.0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","1",NA,NA,NA,NA,"2","2","19","9.50","0","100.0%","9.50",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","2",NA,NA,NA,NA,"3","2","-4","-2.00","0","66.7%","-1.33",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","3",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,"0.0","0","0","1","6","6.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","4",NA,NA,NA,NA,"3","2","32","16.00","0","66.7%","10.67",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","5",NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,"0.0","1","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","6",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","14",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE","15",NA,NA,NA,NA,"2",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Bubba Franks","TE",NA,NA,NA,NA,NA,"12","6","47","7.83","0","50.0%","3.92",NA,NA,NA,"0.0","1","0","1","6","6.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","3",NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,"0.0","1","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","4",NA,NA,NA,NA,"1","1","8","8.00","0","100.0%","8.00",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","7",NA,NA,NA,NA,"2",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","8",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","9",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","10",NA,NA,NA,NA,"2","1","42","42.00","0","50.0%","21.00",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","11",NA,NA,NA,NA,"3","1","5","5.00","0","33.3%","1.67",NA,NA,NA,"0.0","2","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","12",NA,NA,NA,NA,"1","1","4","4.00","0","100.0%","4.00",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","13",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","14",NA,NA,NA,NA,"4","3","24","8.00","0","75.0%","6.00",NA,NA,NA,"0.0","0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR","15",NA,NA,NA,NA,"0","0","0",NA,"0","0.0%",NA,NA,NA,NA,"0.0","0","0","1","16","16.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Will Franklin","WR",NA,NA,NA,NA,NA,"17","7","83","11.86","0","41.2%","4.88",NA,NA,NA,"0.0","3","0","1","16","16.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","3","4","-2","-0.50","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","16","28","57.14","204","1","1","77.1","3","18","7.29","6.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","4","1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","25","43","58.14","266","0","1","66.6","2","9","6.19","5.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","5","2","4","2.00","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","19","36","52.78","222","1","0","81.0","1","0","6.17","6.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","6","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","18","33","54.55","296","1","1","82.4","5","39","8.97","8.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","7","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","25","40","62.50","298","2","4","62.3","2","14","7.45","3.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","8","3","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","11","18","61.11","182","3","1","111.6","3","14","10.11","10.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","9","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0",NA,NA,NA,NA,"*","15","28","53.57","151","2","3","53.4","2","10","5.39","2.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","10","2","3","1.50","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","14","20","70.00","138","1","0","105.8","5","27","6.90","7.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","11","5","2","0.40","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0",NA,NA,NA,NA,"*","12","20","60.00","120","0","1","56.2","3","16","6.00","3.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","12","1","1","1.00","1",NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","0","0",NA,NA,NA,NA,"*","16","25","64.00","210","1","1","87.1","2","10","8.40","7.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB","13","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0",NA,NA,NA,NA,"*","7","10","70.00","70","0","2","50.0","1","7","7.00","-2.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Gus Frerotte","QB",NA,"19","7","0.37","1",NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","2","0",NA,NA,NA,NA,NA,"178","301","59.14","2157","12","15","73.7","29","164","7.17","5.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Charlie Frye","QB","5","2","30","15.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"*","12","23","52.17","83","2","2","53.4","3","19","3.61","1.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Charlie Frye","QB","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Charlie Frye","QB",NA,"2","30","15.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","23","52.17","83","2","2","53.4","3","19","3.61","1.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","1",NA,NA,NA,NA,"2","2","14","7.00","0","100.0%","7.00",NA,NA,NA,NA,NA,NA,"2","30","15.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","2",NA,NA,NA,NA,"7","2","22","11.00","0","28.6%","3.14",NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","28","9.33","0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","3",NA,NA,NA,NA,"3","2","8","4.00","0","66.7%","2.67",NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","8","8.00","0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","4",NA,NA,NA,NA,"2","2","8","4.00","0","100.0%","4.00",NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","5",NA,NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0.00","0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","6",NA,NA,NA,NA,"9","6","89","14.83","0","66.7%","9.89",NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","7",NA,NA,NA,NA,"5",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","8",NA,NA,NA,NA,"6","4","40","10.00","0","66.7%","6.67",NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Mike Furrey","WR",NA,NA,NA,NA,NA,"35","18","181","10.06","0","51.4%","5.17",NA,NA,NA,NA,NA,NA,"2","30","15.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","36","7.20","0",NA,NA,NA,NA,NA,NA,NA,2008
"Samkon Gado","RB","9","2","4","2.00","0","1","1","-1","-1.00","0","100.0%","-1.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","1",NA,NA,NA,NA,"2",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","3",NA,NA,NA,NA,"9","6","51","8.50","1","66.7%","5.67",NA,"1","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","4",NA,NA,NA,NA,"3","3","35","11.67","0","100.0%","11.67",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","5",NA,NA,NA,NA,"1","1","4","4.00","0","100.0%","4.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","6",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","7",NA,NA,NA,NA,"2","1","17","17.00","0","50.0%","8.50",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","8",NA,NA,NA,NA,"3","1","11","11.00","0","33.3%","3.67",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","9",NA,NA,NA,NA,"5","4","36","9.00","0","80.0%","7.20",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","10",NA,NA,NA,NA,"11","7","86","12.29","1","63.6%","7.82","1","1","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","11",NA,NA,NA,NA,"8","5","88","17.60","0","62.5%","11.00",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","12",NA,NA,NA,NA,"3","1","2","2.00","0","33.3%","0.67",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","13",NA,NA,NA,NA,"9","4","48","12.00","0","44.4%","5.33",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","14",NA,NA,NA,NA,"1",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","15",NA,NA,NA,NA,"7","5","90","18.00","0","71.4%","12.86",NA,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Jabar Gaffney","RB",NA,NA,NA,NA,NA,"65","38","468","12.32","2","58.5%","7.20","1","2","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","1",NA,NA,NA,NA,"6","2","25","12.50","0","33.3%","4.17",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","2",NA,NA,NA,NA,"7","5","59","11.80","1","71.4%","8.43",NA,"1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","4",NA,NA,NA,NA,"10","5","92","18.40","0","50.0%","9.20",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","7",NA,NA,NA,NA,"4","1","6","6.00","0","25.0%","1.50",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","8",NA,NA,NA,NA,"5",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","9",NA,NA,NA,NA,"9","4","47","11.75","1","44.4%","5.22",NA,"1","6","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","10",NA,NA,NA,NA,"6","4","147","36.75","2","66.7%","24.50",NA,"2","12","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","11",NA,NA,NA,NA,"5","1","37","37.00","0","20.0%","7.40",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
"Justin Gage","WR","12",NA,NA,NA,NA,"5","2","40","20.00","0","40.0%","8.00",NA,"0","0","0.0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008
