"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","reason","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Jalen Richard","RB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jalen Richard","RB","12","13","0","4","11","2.75","0","1","1","6","6.00","0","100.0%","6.00",NA,"0","0","1","0","0","0","0","0","32","41%","0","0%","0","0%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jalen Richard","RB","13","14","0","2","10","5.00","0","5","4","31","7.75","0","80.0%","6.20",NA,"0","0","0","0","0","0","0","0","21","31%","0","0%","0","0%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jalen Richard","RB","14","15","0","0","0","0","0","1","1","7","7.00","0","100.0%","7.00",NA,"0","0","0","0","0","0","0","0","3","4%","0","0%","6","21%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jalen Richard","RB","15","16","0","2","19","9.50","0","1","1","4","4.00","0","100.0%","4.00",NA,"0","0","0","0","0","0","0","0","17","27%","0","0%","7","19%","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jalen Richard","RB","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID-19 List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","4","4","0","2","13","6.50","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","9%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID-19 List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID-19 List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","12","13","0","3","6","2.00","0","1","1","3","3.00","0","100.0%","3.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","17%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","13","14","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","14","15","0","1","-5","-5.00","0","0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","18%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Theo Riddick","RB","16","17","0","0","0","0","0","5","4","40","10.00","0","80.0%","8.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","20%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","1","1","*","1","-1","-1.00","0","12","9","130","14.44","2","75.0%","10.83","0","2","12","0","0","0","0","0","0","68","85%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","2","2","*","0","0","0","0","10","7","109","15.57","2","70.0%","10.90","0","2","12","0","0","0","0","0","0","63","84%","0","0%","2","5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","3","3","*","1","7","7.00","0","13","5","110","22.00","0","38.5%","8.46","0","0","0","0","0","0","0","0","0","63","93%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","4","4","*","0","0","0","0","5","0","0","0","0","0.0%","0.00","0","0","0","0","0","0","0","0","0","45","64%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","5","5","*","0","0","0","0","10","8","136","17.00","0","80.0%","13.60","0","0","0","0","0","0","0","0","0","48","74%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","6","6","*","1","8","8.00","0","7","6","61","10.17","1","85.7%","8.71","0","1","6","0","0","0","0","0","0","59","74%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","7","7","*","0","0","0","0","7","5","69","13.80","1","71.4%","9.86","1","1","8","0","0","0","0","0","0","58","77%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","8","8","*","0","0","0","0","4","3","42","14.00","0","75.0%","10.50","0","0","0","0","0","0","0","0","0","23","33%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","10","11","*","0","0","0","0","9","5","90","18.00","0","55.6%","10.00","0","0","0","0","0","0","0","0","0","51","82%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","11","12","*","0","0","0","0","9","6","50","8.33","1","66.7%","5.56","0","1","6","0","0","0","0","0","0","56","72%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","12","13","*","0","0","0","0","10","5","108","21.60","0","50.0%","10.80","0","0","0","0","0","0","0","0","0","63","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","13","14","*","0","0","0","0","12","8","124","15.50","1","66.7%","10.33","0","1","6","0","0","0","0","0","0","48","84%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","14","15","*","0","0","0","0","14","10","163","16.30","1","71.4%","11.64","0","1","6","0","0","0","0","0","0","58","89%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","15","16","*","1","-7","-7.00","0","9","5","130","26.00","0","55.6%","14.44","0","0","0","0","0","0","0","0","0","54","79%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Calvin Ridley","WR","16","17","*","1","-6","-6.00","0","12","8","52","6.50","0","66.7%","4.33","0","0","0","1","1","0","0","0","0","65","90%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","9","9","*",NA,NA,NA,NA,"2","2","23","11.50","0","100.0%","11.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","21%","0","0%","6","18%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","10","10","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","18%","0","0%","5","20%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","11","12","0",NA,NA,NA,NA,"2","2","16","8.00","0","100.0%","8.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","16%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","13","14","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","14","15","0",NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Riley Ridley","WR","18","18","*",NA,NA,NA,NA,"2","2","36","18.00","0","100.0%","18.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","33%","0","0%","5","21%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","1","1","*","1","3","3.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","73","99%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","46","78.26","363","1","2","88.7","0","0","7.89","6.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","2","2","*","4","3","0.75","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","73","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","25","76.00","214","1","1","97.7","2","11","8.56","7.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","3","3","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","46","78%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","21","80.95","217","1","0","125.6","0","0","10.33","11.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","4","4","*","3","-4","-1.33","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","72","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","29","55.17","190","1","0","86.9","1","4","6.55","7.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","5","5","*","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","56","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","33","63.64","243","0","2","60.5","1","3","7.36","4.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","6","6","*","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","63","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","44","65.91","371","3","1","105.4","1","0","8.43","8.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","7","8","*","2","-2","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","77","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","33","69.70","262","3","0","123.5","2","15","7.94","9.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","8","9","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","68","99%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","43","58.14","227","0","1","62.8","0","0","5.28","4.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","9","10","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","69","99%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","39","74.36","308","1","0","105.5","1","11","7.90","8.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","10","11","*","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","77","92%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","36","66.67","288","3","1","107.2","1","8","8.00","8.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","11","12","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","64","86%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","42","57.14","295","2","1","84.9","1","6","7.02","6.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","12","13","*","2","-2","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","66","96%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","35","77.14","285","2","0","119.3","3","23","8.14","9.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","13","14","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","58","95%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","28","67.86","244","2","0","118.7","0","0","8.71","10.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","14","15","*","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","51","93%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","28","78.57","228","2","0","124.4","1","5","8.14","9.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","15","16","*","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","69","100%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","34","61.76","270","1","1","84.2","5","32","7.94","7.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","16","17","*","2","-2","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","63","94%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","27","62.96","164","1","1","76.8","0","0","6.07","5.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Philip Rivers","QB","18","18","*","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","97%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","46","58.70","309","2","0","93.5","0","0","6.72","7.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","1","1","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","2","2%","0","0%","9","35%","1","31","31.00","0","5","68","13.60","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","2","2","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","6","10%","0","0%","11","37%","0","0","0","0","2","18","9.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","3","3","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","11","18%","0","0%","6","25%","2","73","36.50","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","4","4","0","1","-3","-3.00","0","1","1","6","6.00","0","100.0%","6.00",NA,NA,NA,"0","0","0","0","0","0","6","10%","0","0%","7","26%","0","0","0","0","1","38","38.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","5","5","0","0","0","0","0","2","1","16","16.00","0","50.0%","8.00",NA,NA,NA,"1","1","0","0","0","0","24","33%","0","0%","10","40%","6","138","23.00","0","1","-1","-1.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Andre Roberts","WR","6","6","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0","1","2%","0","0%","8","32%","1","29","29.00","0","1","24","24.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
